climate station,lat,long,crop,avg sowing doy,# values sowing,avg harvest doy,# values harvest,earliest sowing doy,latest sowing doy,earliest harvest doy,latest harvest doy
11533,50.2667,11.85,WRa,236,16,217,16,225.0,249.0,194.0,236.0
11539,50.2,11.2667,WRa,247,10,196,10,238.0,254.0,184.0,203.0
11543,50.3667,11.5167,WRa,244,10,216,9,231.0,261.0,200.0,230.0
11555,50.0833,11.35,WRa,231,11,202,12,225.0,237.0,192.0,212.0
11560,50.05,11.4333,WRa,235,16,208,16,230.0,250.0,199.0,226.0
11561,50.1167,11.6167,WRa,233,16,205,16,228.0,248.0,189.0,216.0
11563,50.0167,11.25,WRa,234,16,212,16,230.0,247.0,197.0,229.0
11567,50.1667,11.0333,WRa,243,16,201,16,226.0,263.0,179.0,215.0
11572,50.05,11.15,WRa,239,7,211,8,232.0,245.0,198.0,221.0
11580,50.35,11.65,WRa,241,5,214,3,226.0,268.0,203.0,229.0
11584,50.2833,11.7333,WRa,238,16,222,16,230.0,248.0,207.0,237.0
11586,50.3167,11.75,WRa,230,16,217,16,220.0,239.0,197.0,232.0
11590,49.7667,11.35,WRa,254,9,198,10,241.0,264.0,188.0,205.0
11591,49.85,11.6,WRa,237,15,209,16,233.0,250.0,188.0,236.0
11592,49.7167,11.3833,WRa,233,3,213,3,226.0,239.0,213.0,214.0
11595,49.7667,11.55,WRa,240,10,212,11,233.0,249.0,201.0,226.0
11609,50.0333,11.0,WRa,236,16,203,16,228.0,263.0,185.0,219.0
11620,50.1,11.8833,WRa,241,16,221,16,227.0,266.0,207.0,234.0
11630,49.3833,10.1833,WRa,230,3,198,3,226.0,234.0,188.0,205.0
11632,49.4,10.5167,WRa,232,16,206,16,222.0,244.0,191.0,227.0
11634,49.3333,10.8,WRa,234,15,201,16,228.0,243.0,186.0,211.0
11635,49.35,10.5167,WRa,229,16,203,16,225.0,234.0,191.0,215.0
11652,49.5833,11.2,WRa,235,16,203,16,217.0,254.0,187.0,218.0
11655,49.5667,11.1833,WRa,235,16,206,16,228.0,251.0,192.0,227.0
11660,49.1667,10.3333,WRa,233,14,205,15,228.0,241.0,190.0,217.0
11667,49.5,10.8,WRa,238,14,203,14,232.0,249.0,191.0,220.0
11675,49.5167,11.4167,WRa,239,15,206,16,226.0,250.0,193.0,222.0
11677,49.5167,11.4333,WRa,240,3,207,3,238.0,242.0,204.0,209.0
11685,49.0167,11.1833,WRa,232,15,206,14,229.0,237.0,194.0,223.0
11687,49.2,11.2833,WRa,235,6,203,5,228.0,249.0,193.0,215.0
11702,49.4,11.4,WRa,228,16,207,16,224.0,235.0,195.0,219.0
11703,49.3833,10.3333,WRa,240,16,206,16,222.0,253.0,193.0,211.0
11704,49.2833,10.2667,WRa,234,9,206,8,228.0,243.0,193.0,228.0
11712,49.7667,10.5167,WRa,234,10,203,10,231.0,236.0,189.0,211.0
11715,49.3667,10.95,WRa,237,16,199,15,235.0,241.0,169.0,215.0
11719,49.55,10.4333,WRa,229,11,199,11,227.0,233.0,188.0,215.0
11720,49.6333,10.2333,WRa,231,12,197,15,226.0,241.0,182.0,208.0
11721,49.45,10.3167,WRa,239,16,206,16,230.0,245.0,182.0,223.0
11725,49.55,10.2333,WRa,231,16,200,16,228.0,235.0,182.0,210.0
11728,48.9,10.9333,WRa,237,16,206,16,230.0,243.0,186.0,222.0
11730,49.1167,10.9833,WRa,218,3,201,5,213.0,222.0,195.0,206.0
11731,49.0167,11.1167,WRa,230,16,206,16,223.0,238.0,196.0,215.0
11733,48.9,11.0,WRa,239,9,208,15,231.0,249.0,196.0,222.0
11745,50.0833,9.15,WRa,242,6,205,7,237.0,246.0,199.0,211.0
11746,50.0833,9.25,WRa,237,15,201,16,230.0,255.0,187.0,216.0
11748,49.9667,9.2167,WRa,239,16,210,16,226.0,264.0,200.0,232.0
11767,50.1667,10.1667,WRa,228,13,199,13,221.0,249.0,180.0,211.0
11768,50.2,10.3167,WRa,225,16,201,16,217.0,234.0,190.0,213.0
11788,50.0333,10.8333,WRa,233,16,203,16,221.0,246.0,194.0,213.0
11803,49.95,10.2833,WRa,230,16,195,16,228.0,235.0,182.0,208.0
11805,49.95,10.4167,WRa,224,11,196,12,218.0,228.0,181.0,209.0
11808,50.15,9.9667,WRa,230,6,193,6,225.0,240.0,184.0,203.0
11813,50.2,9.8333,WRa,238,16,204,16,232.0,247.0,189.0,213.0
11814,50.15,9.8833,WRa,232,16,199,16,226.0,245.0,189.0,215.0
11817,49.9667,10.6833,WRa,231,16,200,16,224.0,238.0,188.0,213.0
11827,50.15,10.4333,WRa,235,14,206,16,227.0,243.0,193.0,214.0
11836,50.1833,10.3667,WRa,229,16,203,16,223.0,238.0,195.0,217.0
11849,49.7167,10.2167,WRa,235,15,194,16,220.0,253.0,182.0,214.0
11857,50.3,10.4667,WRa,231,13,203,14,223.0,240.0,191.0,222.0
11858,50.2667,10.5333,WRa,232,11,203,11,221.0,254.0,190.0,217.0
11860,50.3333,10.35,WRa,233,5,201,5,225.0,250.0,194.0,213.0
11872,49.9,9.6667,WRa,232,11,198,10,226.0,238.0,187.0,209.0
11875,50.4,10.35,WRa,227,6,204,6,222.0,237.0,196.0,214.0
11878,50.5333,10.15,WRa,232,16,206,16,224.0,251.0,185.0,231.0
11882,50.4167,10.3833,WRa,224,16,207,16,214.0,238.0,197.0,218.0
11883,50.45,10.2667,WRa,230,16,200,16,222.0,244.0,172.0,224.0
11884,49.65,9.2167,WRa,229,5,209,3,215.0,248.0,204.0,212.0
11890,49.8333,9.1333,WRa,235,5,190,5,229.0,240.0,179.0,203.0
11891,49.7,10.0833,WRa,235,15,197,14,226.0,246.0,182.0,212.0
11897,49.7,10.0167,WRa,237,16,202,16,228.0,259.0,190.0,224.0
11907,49.9,10.05,WRa,233,9,198,9,224.0,255.0,189.0,204.0
11908,49.8833,10.0333,WRa,235,16,199,16,225.0,263.0,188.0,212.0
11910,49.6833,9.9,WRa,241,13,202,14,232.0,253.0,191.0,216.0
11911,49.8667,9.9,WRa,228,6,200,6,223.0,231.0,192.0,205.0
11915,49.7833,9.7667,WRa,232,8,197,8,222.0,263.0,191.0,205.0
11916,49.8333,9.8667,WRa,239,6,196,7,230.0,246.0,191.0,201.0
11932,48.55,10.3,WRa,239,12,203,13,234.0,253.0,189.0,216.0
11933,48.7167,10.6167,WRa,228,3,208,3,228.0,228.0,202.0,216.0
11938,48.6167,10.4167,WRa,235,16,203,16,232.0,239.0,190.0,213.0
11940,48.7167,10.7833,WRa,237,15,201,15,231.0,252.0,186.0,213.0
11950,48.35,10.9833,WRa,234,8,203,8,224.0,244.0,188.0,211.0
11957,48.4333,10.4167,WRa,250,16,205,16,237.0,263.0,194.0,214.0
11960,48.3667,10.3,WRa,232,16,207,16,223.0,240.0,194.0,226.0
11966,48.25,10.0833,WRa,234,11,204,11,227.0,238.0,195.0,217.0
11971,48.15,10.1667,WRa,242,16,208,16,236.0,251.0,189.0,232.0
12001,47.9667,10.15,WRa,236,7,206,8,232.0,244.0,195.0,217.0
12013,48.1167,10.4667,WRa,246,14,209,14,234.0,263.0,190.0,229.0
12017,48.75,11.0167,WRa,234,14,201,16,219.0,245.0,188.0,213.0
12022,48.3667,10.15,WRa,245,7,206,9,240.0,253.0,196.0,216.0
12026,48.3167,10.1,WRa,253,9,202,8,241.0,263.0,188.0,213.0
12035,48.2667,10.8333,WRa,235,10,206,10,231.0,244.0,197.0,216.0
12038,48.1833,10.6833,WRa,235,16,207,16,232.0,238.0,195.0,227.0
12053,48.4833,10.6667,WRa,236,14,204,15,228.0,242.0,195.0,216.0
12054,48.5667,10.7333,WRa,235,8,203,8,207.0,249.0,193.0,215.0
12056,48.5833,10.75,WRa,235,11,202,12,230.0,241.0,189.0,212.0
12063,49.2833,7.2167,WRa,239,6,202,8,231.0,248.0,184.0,216.0
12065,49.1667,7.3167,WRa,244,13,199,14,218.0,262.0,186.0,210.0
12073,49.4667,6.4833,WRa,236,5,208,5,225.0,246.0,202.0,215.0
12075,49.4667,6.3833,WRa,239,6,199,11,232.0,268.0,191.0,206.0
12076,49.5,6.4,WRa,234,14,199,14,223.0,245.0,191.0,206.0
12077,49.4833,6.8667,WRa,241,13,204,16,235.0,248.0,181.0,217.0
12090,49.2833,6.8667,WRa,234,5,199,5,233.0,237.0,182.0,206.0
12094,49.1667,7.05,WRa,260,16,200,14,244.0,269.0,180.0,208.0
12103,49.4167,6.9167,WRa,237,16,199,16,211.0,256.0,183.0,227.0
12105,49.4667,6.9,WRa,237,15,204,15,230.0,247.0,195.0,220.0
12111,49.2167,7.25,WRa,245,12,203,16,233.0,258.0,194.0,221.0
12115,49.25,7.15,WRa,237,12,196,12,230.0,250.0,176.0,211.0
12132,52.4477,13.2975,WRa,240,6,195,6,232.0,261.0,181.0,209.0
12156,53.2167,14.3833,WRa,230,15,200,14,225.0,239.0,186.0,212.0
12157,52.9667,14.0833,WRa,231,16,198,15,225.0,240.0,187.0,209.0
12162,53.15,14.1167,WRa,230,16,202,16,222.0,237.0,191.0,218.0
12164,53.1,13.8833,WRa,230,13,195,13,213.0,249.0,183.0,201.0
12168,52.7333,14.2167,WRa,233,12,202,12,207.0,241.0,189.0,220.0
12173,52.8,14.1667,WRa,234,16,210,15,228.0,244.0,196.0,232.0
12200,52.0167,12.5333,WRa,238,8,202,9,236.0,244.0,196.0,212.0
12207,52.6833,13.6167,WRa,234,8,201,9,229.0,241.0,193.0,211.0
12258,51.5667,13.55,WRa,238,16,194,16,235.0,248.0,174.0,207.0
12259,51.5833,13.8167,WRa,238,8,201,8,230.0,242.0,195.0,211.0
12266,51.7333,14.5833,WRa,234,16,197,16,232.0,237.0,192.0,207.0
12289,53.0333,13.05,WRa,233,15,202,15,223.0,241.0,194.0,209.0
12291,52.9833,13.35,WRa,238,16,203,15,228.0,255.0,190.0,212.0
12294,51.8833,14.65,WRa,233,11,200,12,214.0,241.0,187.0,211.0
12295,51.9667,14.5667,WRa,241,16,204,16,237.0,246.0,188.0,223.0
12305,51.7167,13.3833,WRa,238,11,207,13,231.0,248.0,201.0,226.0
12306,51.8167,13.2333,WRa,244,14,205,14,237.0,256.0,192.0,237.0
12310,51.9167,13.0833,WRa,232,10,195,10,230.0,237.0,187.0,204.0
12330,52.9833,12.1167,WRa,232,14,203,14,225.0,242.0,191.0,211.0
12335,52.0167,13.8667,WRa,236,10,203,10,235.0,239.0,181.0,226.0
12347,51.7833,13.6167,WRa,236,15,200,15,225.0,262.0,189.0,210.0
12365,52.65,13.1,WRa,238,13,202,13,226.0,268.0,195.0,213.0
12368,52.8167,12.7833,WRa,236,4,200,4,235.0,238.0,193.0,206.0
12372,52.9833,12.6667,WRa,238,9,208,8,229.0,253.0,195.0,216.0
12380,52.8333,12.9833,WRa,240,14,203,14,233.0,252.0,193.0,215.0
12398,52.9833,12.0667,WRa,232,9,204,9,228.0,238.0,196.0,218.0
12418,53.3167,13.9,WRa,231,16,204,16,223.0,249.0,195.0,211.0
12420,53.25,12.2,WRa,235,16,207,16,232.0,245.0,197.0,215.0
12421,53.0333,12.0833,WRa,239,6,202,6,228.0,251.0,189.0,211.0
12441,52.5,14.5833,WRa,235,5,210,5,231.0,241.0,202.0,224.0
12458,52.5167,14.1167,WRa,237,14,201,13,230.0,251.0,192.0,207.0
12460,53.2667,13.6,WRa,226,15,207,16,202.0,243.0,196.0,224.0
12462,53.2167,13.3333,WRa,232,16,206,15,228.0,239.0,196.0,216.0
12468,53.0667,12.55,WRa,236,16,205,16,228.0,243.0,196.0,219.0
12474,52.2,13.3333,WRa,241,7,197,8,231.0,248.0,187.0,203.0
12492,54.1333,12.0667,WRa,240,14,208,14,230.0,263.0,195.0,238.0
12493,54.1667,12.0333,WRa,244,3,211,5,235.0,251.0,207.0,214.0
12502,53.9,11.4667,WRa,251,3,206,3,236.0,263.0,204.0,210.0
12508,53.7167,13.15,WRa,226,16,206,16,222.0,232.0,197.0,215.0
12511,53.85,13.7,WRa,229,4,207,4,224.0,232.0,205.0,210.0
12513,53.7667,13.7833,WRa,232,4,207,4,232.0,234.0,205.0,211.0
12518,54.1,11.9,WRa,228,4,211,4,221.0,239.0,208.0,217.0
12522,54.1,11.6167,WRa,228,7,208,7,221.0,241.0,198.0,214.0
12527,53.8833,11.8333,WRa,235,8,210,9,227.0,243.0,197.0,224.0
12537,53.8667,13.15,WRa,228,13,207,15,223.0,242.0,197.0,218.0
12538,53.9167,13.25,WRa,222,16,203,16,212.0,235.0,191.0,222.0
12539,53.7667,11.0333,WRa,238,7,211,7,234.0,247.0,202.0,222.0
12560,54.0833,13.1667,WRa,232,14,210,14,226.0,239.0,197.0,218.0
12561,54.0833,12.9667,WRa,230,15,210,15,222.0,248.0,195.0,223.0
12563,53.8167,12.0667,WRa,235,16,207,16,232.0,239.0,191.0,222.0
12564,53.7833,12.2,WRa,237,5,210,12,228.0,254.0,200.0,222.0
12568,53.75,12.3833,WRa,230,15,208,15,221.0,245.0,198.0,223.0
12582,53.2667,11.0833,WRa,236,8,209,8,230.0,242.0,198.0,230.0
12596,53.4667,11.1,WRa,235,11,207,12,224.0,243.0,198.0,219.0
12601,53.2667,11.3167,WRa,235,11,207,11,230.0,243.0,196.0,218.0
12615,53.9,12.8667,WRa,230,5,207,5,228.0,233.0,200.0,215.0
12633,53.5167,13.95,WRa,229,16,205,16,227.0,234.0,196.0,230.0
12634,53.3,14.2333,WRa,232,16,204,16,228.0,240.0,196.0,213.0
12636,54.3667,12.4167,WRa,246,3,186,3,242.0,248.0,184.0,190.0
12637,54.3333,12.7167,WRa,225,9,204,10,219.0,237.0,201.0,211.0
12640,54.2833,12.3667,WRa,239,16,197,16,222.0,251.0,183.0,211.0
12642,54.15,12.5833,WRa,234,16,208,16,227.0,244.0,195.0,215.0
12645,54.2167,12.6833,WRa,228,12,209,13,214.0,240.0,195.0,219.0
12651,53.3,12.6667,WRa,233,14,208,14,225.0,240.0,197.0,215.0
12656,54.0667,12.3167,WRa,239,16,216,16,228.0,263.0,205.0,245.0
12667,54.5667,13.6333,WRa,230,3,218,3,230.0,232.0,215.0,222.0
12681,53.7167,11.8333,WRa,230,13,211,13,224.0,239.0,199.0,222.0
12684,54.1833,12.9,WRa,229,16,207,14,222.0,234.0,199.0,215.0
12690,53.55,13.8333,WRa,225,16,205,16,222.0,233.0,197.0,215.0
12693,53.4833,13.45,WRa,232,16,209,16,222.0,253.0,193.0,217.0
12695,53.4667,13.6167,WRa,226,16,207,15,218.0,236.0,195.0,218.0
12704,53.7333,12.5667,WRa,223,6,205,6,219.0,228.0,198.0,211.0
12705,53.7,12.5333,WRa,228,9,204,9,224.0,233.0,195.0,209.0
12709,53.7833,12.5833,WRa,228,16,207,16,221.0,239.0,196.0,218.0
12735,54.05,14.0,WRa,235,4,212,3,231.0,239.0,209.0,217.0
12745,54.0833,13.9167,WRa,232,16,209,16,223.0,246.0,198.0,216.0
12784,50.55,12.65,WRa,233,16,216,16,229.0,243.0,201.0,232.0
12792,50.5333,12.3,WRa,236,11,217,13,223.0,253.0,198.0,232.0
12803,51.1,12.3167,WRa,238,14,202,14,229.0,250.0,189.0,218.0
12809,50.8,13.4167,WRa,250,8,227,8,240.0,259.0,219.0,236.0
12810,50.7,13.4333,WRa,227,16,225,15,213.0,248.0,199.0,245.0
12813,50.9333,12.8167,WRa,240,16,201,16,236.0,250.0,176.0,215.0
12817,50.9,13.0,WRa,231,15,207,15,222.0,238.0,195.0,218.0
12824,50.9,13.6667,WRa,226,7,207,7,213.0,242.0,196.0,217.0
12830,51.1167,13.1167,WRa,234,16,205,16,225.0,243.0,195.0,217.0
12833,51.1167,13.1833,WRa,250,16,206,16,243.0,265.0,195.0,217.0
12834,51.0667,13.0,WRa,237,6,207,6,233.0,242.0,206.0,210.0
12841,51.1167,13.6,WRa,237,9,209,9,229.0,270.0,194.0,227.0
12843,51.2167,13.7333,WRa,251,11,195,11,236.0,261.0,190.0,204.0
12860,50.9833,13.6833,WRa,234,12,200,12,230.0,243.0,179.0,220.0
12865,50.9667,13.7333,WRa,226,6,200,6,222.0,232.0,189.0,213.0
12873,50.8667,12.45,WRa,236,16,204,16,232.0,240.0,197.0,217.0
12875,50.8667,12.6167,WRa,233,16,203,16,228.0,248.0,188.0,220.0
12879,51.2667,15.0333,WRa,234,16,202,15,230.0,243.0,181.0,224.0
12881,51.0333,14.95,WRa,221,9,202,9,138.0,237.0,189.0,215.0
12883,51.1167,12.8,WRa,235,16,201,16,223.0,245.0,189.0,213.0
12916,50.9833,14.6667,WRa,235,3,216,3,233.0,238.0,207.0,229.0
12917,50.9833,14.8,WRa,228,11,204,11,206.0,233.0,189.0,215.0
12921,51.1,14.65,WRa,242,5,210,5,232.0,264.0,204.0,216.0
12937,51.2,13.4167,WRa,237,15,202,15,232.0,248.0,191.0,226.0
12940,51.15,13.45,WRa,238,13,207,15,233.0,244.0,193.0,221.0
12942,51.0667,13.2667,WRa,238,16,201,16,227.0,246.0,183.0,224.0
12944,51.2167,13.3667,WRa,238,16,201,16,232.0,249.0,187.0,220.0
12948,51.3,14.6667,WRa,235,7,196,7,230.0,240.0,177.0,206.0
12957,50.4,12.2,WRa,232,16,211,16,225.0,248.0,197.0,234.0
